0x6db0894203e0e0e469add61f1c95e84432858346, 5.5126828E12, 1.586991E-7
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b, 7.96054E11, 2.2916803E-8
0x7e0e2a962fb6a6842d6d1c4973101e139ea77811, 5.1037251E12, 1.4692604E-7
0x3650e0d4e30f5d59f2796d20bf242bdba311a6da, 3.04194079E14, 7.0252895E-6
0xbf8887fc01b2cb22dddf6129c7dc6302ca59a350, 6.76344E12, 5.7462405E-8
0x0f0f18e805f430a383e7c7f64cf5071965725c16, 1.42542197E14, 1.3489662E-6
0xd9f146aaf37f6940621d55c370876521677ff2cb, 2.0150987E12, 1.7172905E-8
0x36b8bb45e3b0dcd2d51d4d1efab37e088367f5b5, 2.03000203E13, 8.504632E-8
0xa6024cefa71e107bbd9d8d0845d150653bcb722f, 2.82811171E12, 3.5835416E-8
0x61342793cfed2f03146958c9211d4d82c16122c3, 2.67760446E13, 7.708287E-7
0xe817399ffa34e5fab618d9f9ea6878e2023bf1be, 3.06443374E12, 8.5520576E-8
0x70a50b5dd7a00b7d3bde12a4244c9bbca438a410, 2.12339825E12, 6.112838E-8
0xba7d524afc9586bd9e61d6f3f6d8e694cd2c4bdd, 1.79906449E13, 9.564143E-8
0x03d509fd2dd159cff15dd9ed45878158ac6847dc, 1.5630051E7, 2.918153E-8
0x0f8637d4629e733260cf69a5728e9c16d44c90f8, 0.0, 3.1703344E-8
0xf595a3a507b2f4e6885f0f7493da89b13bc3974b, 0.0, 1.021974E-7
0xcccd9a2cd9de8d59347171a8636a3e99a77e7ccc, 128.0, 7.344289E-7
0x1f7e07a56f47de1e03ba3f83ea9776e8c996f57e, 6.6211099E11, 1.906085E-8
0xb13fd9bdb988611d471f33eff1b205652862c34a, 9.5228998E12, 2.7414524E-7
0xdef254bb0201f543be10473336aa922de7651888, 1.0E12, 2.8787998E-8
0x87e2a8e440effe43e296612fdd3387a18dbd5092, 0.0, 1.0532368E-8
0x11d5736d22c734387b8d80428064770719207f68, 4982.0, 7.5234226E-8
0x44d130aed3168e1408de0eab39796f46d7565ee6, 0.0, 1.4778504E-8
0x687b7961b1eb50068a2d5465640cd9c3894808dd, 1.80657154E12, 5.200758E-8
0x83f9cd26d38cc3081b09782caa5ce0f0ccec679d, 3.7164092E12, 1.7730793E-8
0x779d603e725b53af00d15a418e1f4b886265432b, 5.31241042E11, 1.5293368E-8
0x5e40d97fdbfc73e832ae06c10422b6d204f1bfe4, 6.0006133E13, 1.439615E-6
0x5c00129a92029fd396b4873db40da89d1c948e04, 5.1151834E12, 6.695307E-8
0xfb14b4cd78527c11aa811b4ae864a62babed00bc, 7.2261687E12, 1.8845677E-7
0x17d0d1272f005f748dff6c8474f0809182751bd7, 6.9182888E11, 1.9916369E-8
0x0e4ac7529e2ab29f3ba563a94cef1ee309cf5e52, 1.33305467E12, 3.8375976E-8
0xf37fd25a7fb825af1838d5c074d762bfc503d110, 7.0426644E11, 2.0274422E-8
0x30c8734cc56e8446f18784f3cca4e387dceb387b, 2.99305402E12, 8.616403E-8
0xfb0cd50743109cee8d572f08a9fd500aaf440579, 9.679715E11, 2.7865962E-8
0x417b3f83fa4c5e67e4188ca1507c99a3ccd30a74, 1.67063994E13, 1.4051334E-7
0x2fa8e441c6ca7701226c236addcb1670959612cf, 1.71391451E12, 1.3355172E-8
0x4639ba37f5f944bc7b2ae110682e542d3f08c87f, 1.10928527E12, 3.1934103E-8
0xf43f6b9bf1a88075a3fa4a8791958586ea199da5, 5.391589E12, 8.0323936E-8
0xe769d85072672dd5e763816fa2c60627b5bcde52, 1.27106967E13, 3.6591553E-7
0xbbd0dc50b441f80803b03a4a5c54f28ad9acbfe1, 3.17728007E13, 9.143874E-7
0xbdcbf01d5a0fbe303a4863b7331f4c3b87db7cc2, 5.1220411E14, 4160360.5
0xcd0038305794b0bb20e8104d5c1d149874f06d2e, 5.416358E12, 1.559261E-7
0x87f0208866bdab258628851e468d8da1dc250521, 1.26294124E12, 3.6357555E-8
0xd97d49eb5de6e8ba7c60f05ce6f40c3e028123ab, 1.20925966E12, 1.3934159E-8
0x940f1f14b07f5ae11e7ed1b637fc6a5a4caccc2a, 2.0E10, 1.4394E-7
0x2883789df09434f547883b4b49ad3f46ca7f9d68, 600000.0, 9.564525E-7
0x13ec3f7bca98a1d586a9a8e0c4b0eb796427db91, 332000.0, 1.3960054E-7
0x28fd60a5c786ef71670946a5c1d226972a2fb016, 0.0, 1.9103281E-6
0x0bd67dab3b3050d74c139796e9f00d8329299b22, 1.59999999E13, 1.861202E-7
0xd9075be0db79b5c95f01502bcf9523b6b2c5f143, 1.20037143E13, 1.6709714E-7
0x9aebedadc45442e95146a7d5f45e84c66fac2db9, 0.0, 7.4979624E-8
0xc86a187f919a3ff0711d8dfdd3b835ec52a731db, 4.1352717E13, 1.5296973E-7
0x753718fa71c331755e220dc61637d6f42b06f5d7, 2.40501155E12, 2.608921E-8
0x57d2ff683455d1b2b8ed594fe1b7d498c5c9e655, 6.202175E11, 1.785482E-8
0xc55ca3ad4c07079e0c295a9ea036cec18424858d, 0.0, 2.6226319E-8
0x28bf51f47e903925c00a03264c7e7a0576785600, 2.48332828E13, 2.8747345E-7
0x5009fb1db2f4048acd5c05108247b2998464b9d4, 0.0, 5.2339537E-8
0xdc709bc27ec2272732db09d85b47b98383834773, 3.76974633E12, 1.5325936E-8
0x5b2dc50cf17e7b85acc3331e8442efb945bfb8f9, 3.00665432E12, 8.655556E-8
0xe9e2e8096c746bad8bec987ff9467de3c9ed075d, 3.90540008E12, 1.12428644E-7
0xb3137b8bf61aceb6525e4e1d06d5de775d2a0b8a, 9.9999998E12, 2.8787997E-7
0x99d65b8d63cda84ac477fbf58f20b0568931f9e9, 1.2939091E12, 3.724906E-8
0x6d9235aebc3cc8db941196fc490a2f60d640a601, 2.11885731E13, 3.2084802E-8
0x954930f7befe4bba3be49d10b6de611db94b603b, 2.3493123E13, 6.0915404E-8
0x90e3ba73c3a5c018a4e1646eca4f75249f1b2a40, 4.75232698E11, 1.3680999E-8
0x8ed2968e68d9fc21e805903d378ccbcadfa608fe, 1.4716211E12, 4.236503E-8
0xb3bf32117f1e28149c3e3f403a7f703659c55a44, 1.58307252E13, 2.7317247E-7
0x132b9b39230f19622793749693d1765f32ba3bc4, 1.91537388E12, 1.1957784E-8
0xb0e96399485cf77bc97f64c27da250ef2582a1fb, 5.0E13, 2.0176877E-7
0xc79fd37f932b7809cfcfdb991f2d50a87d80b4f6, 1.65122566E12, 4.753548E-8
0xde1c967c8190cc95212f64ca8878f5658009626c, 4.31559986E12, 2.270274E-8
0xaa9bdb711a1ff305f398777c65ac70be6bf0fa5f, 8.9275002E14, 9151770.0
0xecb9a013e6e1469a3f731c802150366d9d20d8b0, 0.0, 3.25792E-8
0x43ab31857192b338b677551b34759a7ba190d551, 5.0E13, 3.0935038E-8
0x1290afa1daf6cb03f92b25e3949e19b0270d10d9, 0.0, 1.0075799E-8
0x94fc295e2029b928d8268035bcf8acb1cf2a5d53, 5.0921079E12, 1.4659159E-7
0x9ea277aa2229751e8ac80614fa04277b07c03b59, 3.88189205E12, 1.1175191E-7
0x854489f97ed5dea1c31db462914a2b08deb6f9d2, 2.49311579E12, 7.1771815E-8
0x51b912e07894f9266ba08f150e73fd692cf40b81, 0.0, 1.0578443E-8
0xba7e26c70d6c003ec059207007c193003bd95318, 5.057928E12, 8.888051E-8
0xe970539de5ec58e64c0e96a28e8836b60aac35a2, 3.24461946E12, 9.340611E-8
0x0d09dc9a840b1b4ea25194998fd90bb50fc2008a, 2.59103654E12, 7.459075E-8
0xbfeb0c3dab86b2a4e1bbd9f6bebbaf69847f7988, 3.1194738E7, 6.191534E-8
0x4d50a04adadc94b148ede1b05d17354b8dba291b, 3.41939564E13, 6.079798E-7
0xc619ffba7d721ac0a7bd4988924d125024da1620, 0.0, 1.7189961E-8
0x082f3c7cd4c8d59d7f292d9f544d6c52e508fdb2, 5.4472532E12, 1.5681552E-7
0xc24600943192c42cb952ea41d9cec6435c86ef36, 0.0, 1.4398278E-8
0x28278e1dfff99f8afc86abd9dd86899a16d09839, 1.91989508E12, 5.5269936E-8
0x4f3f4ddfa4a2dced8ccca4e1ddc1ab63ec76a9c1, 1.00021452E13, 2.879417E-7
0x22948e86c9f70672d4b23b15568f6e2feac76f6e, 2.66070477E13, 4.3763578E-7
0x1468e770f53426f26d7213ae3337c754bf8d022a, 1.01058745E13, 2.9092791E-7
0x69f332d681dec087f4345513df0e6730c93572d5, 1.22965302E13, 3.539925E-7
0xf230d1a2aa2bffc5a22da2e32c778cdd2f219b85, 3.35852339E12, 9.668517E-8
0xc79a07848d120bb0d895a4cd6b996aff592a9f25, 1.6717054E13, 1.9337054E-7
0x751befa7ba2c7edb116ee188f0ddce5416b3398a, 1.04310988E13, 2.8788E-8
0x522c685ff5fe332a3b6a7051d3614af924884d3e, 1.48577985E14, 9.19253E-8
0x536fe92d2b682c95ea45ff2579ee8608263f375e, 5.0290816E13, 4.2861672E-7
0x95a81579b30b33fc7a8976b517aded047c3bb059, 1.26573326E13, 1.676776E-7
0xeb5bdb74f793c3e133bfbeafb1b22531326d7a7e, 0.0, 7.319916E-8
0xcf7d71b8c3c22c86f5a5589d8f0f9f78a79e62d7, 0.0, 1.759447E-7
0xba4676a583b24d44aff4b5433ad9f8c1fbd3bb2f, 6.4007774E12, 1.4416345E-7
0xdebbd405700884be9102456abaa63457dbec0be5, 9.9936192E12, 2.8769628E-7
0x968f6331f8e84b92bd6f8cf28eda7d09faf47e37, 1.46110808E12, 4.206238E-8
0x7f97ea5495b1358eeca259af8482683bb2a80b64, 3.23020626E12, 9.299117E-8
0xba275ad4c7ffbbf6ef265e66cfc7784117a9da09, 0.0, 2.890315E-8
0x1a7fff0fee68ec322821fde4a7d3898ca9828b00, 2.38151407E13, 3.113463E-7
0x33ea90d236ff33e95aee54b13239e22384c00635, 2.83464145E12, 8.160365E-8
0x36953d7e9d830cc906828e2b671aa985013fa57d, 1.82273324E12, 5.2472842E-8
0x2ba1be22a6300314d51bc00f82c609a8ebd18181, 1.16227163E13, 2.1321014E-7
0x4a08ee189a52e04919cb0ac0e4a35d1795f6e980, 1.55107805E13, 1.0099373E-7
0xc3f3815b6b3990914257c2872f3cee1368645c84, 1.19793024E13, 7.522174E-8
0x4a2426efca23a7fde4bb7ee478d3748ac9744291, 49300.0, 1.7249773E-8
0xe8d7121cb32622d8cf1702bf507f8cbda786f7b8, 5.9250001E13, 4.39017E-7
0xec77416daee15cc0c97347ff23245b311e362878, 1.49655732E11, 1.1189087E-8
0x173766ace07dd348a7f521cf27c49398320cc092, 3.11883999E13, 8.9785163E-7
0x88e4cfa6fc638583bc55f8c261e648c8e2002488, 1.89250968E12, 5.448157E-8
0x04f1b7b746493dd2d160225726dbd5c73e31ceb8, 1.0679259E13, 3.074345E-7
0x19af47bc80212215e70f14c7f28f4c8d3f5b83b9, 1.17769044E12, 3.3903355E-8
0x558cd3f1d60a1f5bdaa70474a5161f29248b2b76, 3.26188558E12, 9.390316E-8
0xf92a643570cf54dadfe760ea576aa7be4414f187, 1.99605394E12, 5.74624E-8
0x50b998b2fc20a4d63b9903284dbaeb5394985d44, 7.0974905E11, 2.0432253E-8
0x0d7d446f776256282e4f5b8061907a75af7c061f, 1.38371003E14, 3.9834244E-6
0xc4d0ee5b642d3b429c58cc4d10bdcd92312ac180, 6.7901201E11, 1.4762125E-8
0x9fb84dd30b8605ca74cb8cdc8c3ba1c43fab9e4a, 4.52661152E8, 8.551344E-8
0x81341baa95a2aaf2295f8eb0d34cd1e47547cbad, 1.05934796E12, 3.049651E-8
0x02f668e77f1e6ae8ab3711ca78a430e7e07af2ea, 1.00001005E13, 7.5185355E-8
0xaa6312a204bf35712f467bcf9e0c21a5b4a19243, 1.5452314E13, 4.448412E-7
